price,accommodates,bedrooms,room_type,review_scores_rating,neighbourhood,number_of_reviews,latitude,longitude
333.0,7,4.0,Entire home/apt,4.4,Fairfield,15,-33.837243029974154,150.8522221496588
372.5,10,4.0,Entire home/apt,4.7,Campbelltown,50,-33.98003969447681,150.86466482573258
1826.0,8,4.0,Entire home/apt,5.0,Sutherland Shire,8,-34.057695,151.1556016
615.37,9,4.0,Entire home/apt,4.91,Blacktown,11,-33.704133,150.8184596
901.77,5,3.0,Entire home/apt,5.0,Manly,2,-33.78991112044367,151.28412618134615
303.93,5,2.0,Entire home/apt,4.71,Auburn,17,-33.8258731,151.0804351
771.44,10,4.0,Entire home/apt,5.0,Warringah,1,-33.77648020328346,151.28338267157753
286.0,2,1.0,Entire home/apt,4.86,Pittwater,44,-33.64632329094745,151.3086841143359
481.5,4,2.0,Entire home/apt,4.84,Randwick,19,-33.9206332,151.2367837
391.43,8,5.0,Entire home/apt,4.72,Auburn,32,-33.86753,151.0417
103.96,1,1.0,Private room,5.0,Ryde,18,-33.818384334417395,151.09735611934607
396.0,5,2.0,Entire home/apt,4.73,Waverley,15,-33.88667,151.28285
253.0,2,1.0,Entire home/apt,4.86,Warringah,22,-33.75571,151.28363
340.0,3,1.0,Entire home/apt,4.7,Sydney,94,-33.87788045406198,151.2042421550783
534.5,8,5.0,Entire home/apt,4.9,Strathfield,124,-33.8612797,151.062365
429.2,4,1.0,Entire home/apt,4.42,Sydney,31,-33.8690146,151.2043704
385.8,5,2.0,Entire home/apt,4.17,Sydney,6,-33.88513,151.17925
514.0,6,3.0,Entire home/apt,4.88,Warringah,32,-33.7330774,151.2785369
844.0,6,3.0,Entire home/apt,4.76,Sydney,67,-33.87016,151.21989
770.5,6,3.0,Entire home/apt,5.0,Pittwater,22,-33.6063752,151.2970336
396.0,8,3.0,Entire home/apt,4.71,Sydney,21,-33.87792,151.19867
373.0,8,2.0,Entire home/apt,4.82,Sydney,72,-33.85936,151.20386
375.0,8,2.0,Entire home/apt,4.81,Sydney,58,-33.86126,151.20364
416.0,9,3.0,Entire home/apt,4.77,Sydney,111,-33.8605,151.20391
839.0,8,4.0,Entire home/apt,4.98,Camden,43,-34.06301,150.69454
301.73,5,2.0,Entire home/apt,4.55,Warringah,71,-33.78569,151.27053
303.5,6,2.0,Entire home/apt,4.75,Ryde,109,-33.7953907,151.1378164
283.0,2,1.0,Entire home/apt,4.77,Sydney,43,-33.86819,151.20495
260.0,4,2.0,Entire home/apt,4.76,Woollahra,144,-33.8871071,151.2328363
410.82,4,1.0,Entire home/apt,4.88,Sydney,272,-33.86083,151.20585
930.0,9,4.0,Entire home/apt,5.0,Pittwater,1,-33.629288244276545,151.3280286751964
238.0,2,1.0,Entire home/apt,4.84,Sydney,62,-33.90336669057367,151.18018291904906
246.38,4,2.0,Entire home/apt,5.0,Sutherland Shire,30,-34.0389339661118,151.1219864107642
422.4,4,2.0,Entire home/apt,4.82,Sydney,33,-33.90506981156876,151.18462142534918
79.59,2,1.0,Entire home/apt,5.0,Sydney,7,-33.883303204507754,151.21232991719694
280.6,4,2.0,Entire home/apt,4.12,Strathfield,17,-33.8641584,151.0815832
887.33,4,2.0,Entire home/apt,4.76,Woollahra,41,-33.87116,151.25418
228.33,2,1.0,Entire home/apt,4.84,Sydney,103,-33.8734624,151.2227468
410.0,7,2.0,Entire home/apt,4.74,Sydney,57,-33.8766783,151.1976885
504.29,4,2.0,Entire home/apt,4.5,Sydney,2,-33.86948966146593,151.20340951384782
1009.94,14,7.0,Entire home/apt,4.72,Hornsby,81,-33.65450634141392,151.0660888773602
368.5,2,1.0,Entire home/apt,4.88,Waverley,42,-33.8935075,151.2634591
411.0,2,2.0,Entire home/apt,4.98,Sutherland Shire,56,-34.0643341,151.1510385
260.5,2,1.0,Entire home/apt,4.82,Waverley,62,-33.8905685,151.2828645
236.23,4,1.0,Entire home/apt,4.7,Sydney,119,-33.87073,151.20354
631.9,5,3.0,Entire home/apt,5.0,North Sydney,2,-33.82533,151.22736
417.67,5,2.0,Entire home/apt,4.95,Sydney,81,-33.8567793,151.2058844
251.0,4,1.0,Entire home/apt,4.82,Sydney,85,-33.876616780366675,151.21241189539433
294.42,6,2.0,Entire home/apt,4.64,Burwood,22,-33.88909,151.10042
209.0,2,1.0,Private room,3.5,Sydney,2,-33.873155250833335,151.20536288095116
273.5,5,2.0,Entire home/apt,4.71,Rockdale,70,-33.957928514581255,151.14482790615227
510.0,4,2.0,Entire home/apt,5.0,Randwick,128,-33.92231084580042,151.25778691470524
133.53,2,1.0,Entire home/apt,5.0,Warringah,9,-33.67597,151.21195
64.0,1,1.0,Shared room,4.54,Sydney,74,-33.8794285381478,151.21000751879382
1270.5,10,4.0,Entire home/apt,5.0,Manly,2,-33.798578178546755,151.2819666994751
329.0,4,2.0,Entire home/apt,5.0,Auburn,3,-33.8248084,151.0782894
354.0,6,3.0,Entire home/apt,4.83,Penrith,24,-33.75033,150.71931
232.0,8,3.0,Entire home/apt,4.79,Bankstown,87,-33.9070753,151.031921
306.0,5,2.0,Entire home/apt,4.69,Parramatta,65,-33.8196632,151.0040867
234.0,3,1.0,Entire home/apt,5.0,Leichhardt,7,-33.87768314551592,151.15452389914154
256.63,4,2.0,Entire home/apt,4.91,Rockdale,53,-33.95585677050194,151.108142696321
266.5,2,1.0,Entire home/apt,4.48,Manly,29,-33.79666,151.28635
228.33,3,1.0,Entire home/apt,4.91,Warringah,33,-33.744603347206564,151.2927966296377
847.0,8,4.0,Entire home/apt,4.84,Woollahra,89,-33.88699372054872,151.24423534743664
1969.0,12,5.0,Entire home/apt,5.0,The Hills Shire,16,-33.65492961177097,150.9516736320054
1793.29,8,5.0,Entire home/apt,5.0,Warringah,2,-33.77634,151.27252
373.0,2,1.0,Entire home/apt,4.79,Sydney,62,-33.87857,151.2199283
310.97,5,2.0,Entire home/apt,4.77,Sydney,146,-33.87498220419198,151.20366662104777
570.67,2,1.0,Entire home/apt,5.0,Woollahra,4,-33.876537729382264,151.23367611318827
263.0,3,2.0,Private room,4.64,Blacktown,11,-33.74301,150.94547
207.0,4,1.0,Entire home/apt,4.88,Botany Bay,40,-33.93543,151.1946
285.4,4,2.0,Entire home/apt,5.0,Warringah,20,-33.74261,151.29428
355.0,4,2.0,Entire home/apt,4.0,Woollahra,2,-33.8757,151.23265
253.91,4,1.0,Entire home/apt,4.8,Willoughby,56,-33.79683,151.17843
302.41,5,2.0,Entire home/apt,4.58,Sydney,113,-33.85627,151.20134
719.0,3,2.0,Entire home/apt,5.0,Manly,6,-33.78699896972211,151.28710378465573
119.84,4,2.0,Entire home/apt,4.8,Randwick,10,-33.91282405357464,151.2644958971962
538.5,6,3.0,Entire home/apt,4.85,Sydney,54,-33.85881,151.20424
377.0,2,1.0,Entire home/apt,4.88,Waverley,86,-33.88912419755591,151.27259340639688
264.73,2,1.0,Entire home/apt,4.97,Sydney,29,-33.8786309,151.2129675
663.29,6,3.0,Entire home/apt,4.75,Randwick,4,-33.91164395258974,151.25048976643004
332.84,4,2.0,Entire home/apt,4.33,Sydney,6,-33.91505,151.20341
582.0,8,3.0,Entire home/apt,4.75,Randwick,95,-33.9200052,151.248969
807.33,5,3.0,Entire home/apt,4.67,North Sydney,3,-33.83240150616427,151.2291096485868
999.0,4,2.0,Entire home/apt,5.0,Mosman,20,-33.821594370717335,151.25022500753403
1060.0,8,4.0,Entire home/apt,4.67,Waverley,3,-33.90490423787385,151.262005696134
216.71,2,1.0,Entire home/apt,4.8,Sydney,40,-33.907294567608574,151.1876329779625
1129.8,6,3.0,Entire home/apt,5.0,Manly,4,-33.792979749435275,151.28174804232785
241.0,4,1.0,Entire home/apt,4.76,Strathfield,33,-33.86921018157486,151.08528900886537
103.0,5,1.0,Entire home/apt,4.6,Fairfield,43,-33.880958803837416,150.91914787888527
388.0,2,1.0,Entire home/apt,5.0,Pittwater,40,-33.60041,151.31783
339.0,3,1.0,Entire home/apt,4.92,Warringah,74,-33.75754894083435,151.28398384132396
217.33,2,1.0,Entire home/apt,4.29,Marrickville,7,-33.8987469,151.1762113
257.67,4,1.0,Entire home/apt,5.0,Marrickville,1,-33.8987469,151.1762113
343.24,2,1.0,Entire home/apt,4.81,Sydney,47,-33.8681656,151.2265006
882.13,14,4.0,Entire home/apt,4.81,City Of Kogarah,67,-33.991560553783444,151.07810685042733
249.0,4,1.0,Entire home/apt,4.88,Waverley,138,-33.8885501,151.278175
1206.43,7,4.0,Entire home/apt,4.5,Warringah,2,-33.770273579933665,151.2773798769456
1150.33,10,5.0,Entire home/apt,4.75,Warringah,8,-33.76564,151.25798
199.0,2,1.0,Entire home/apt,4.21,Sydney,62,-33.87807,151.20265
306.0,6,2.0,Entire home/apt,4.82,Strathfield,17,-33.86929426423563,151.08608075791005
1918.29,8,4.0,Entire home/apt,5.0,Woollahra,1,-33.885705357593736,151.2503844906232
616.3,3,2.0,Entire home/apt,5.0,Waverley,1,-33.89175,151.26725
169.0,2,1.0,Entire home/apt,4.44,Sydney,71,-33.87759,151.20474
241.0,3,1.0,Entire home/apt,4.55,Strathfield,20,-33.86752670560481,151.08435177083442
241.0,4,1.0,Entire home/apt,4.83,Strathfield,46,-33.868843914194386,151.08614245469977
306.0,6,2.0,Entire home/apt,4.86,Strathfield,22,-33.869270560635805,151.08449895183875
293.97,6,2.0,Entire home/apt,4.74,Sydney,114,-33.90381,151.18835
532.0,2,1.0,Entire home/apt,4.71,Pittwater,7,-33.69719315269914,151.29786719100056
470.93,8,5.0,Entire home/apt,4.83,Parramatta,6,-33.79024618500586,151.05820323794185
536.4,5,2.0,Entire home/apt,4.5,Waverley,2,-33.88687,151.27951
265.0,2,1.0,Entire home/apt,4.77,Sydney,22,-33.8644446,151.2076491
337.0,5,2.0,Entire home/apt,4.64,Sydney,115,-33.87806,151.20593
306.22,2,1.0,Entire home/apt,4.91,Waverley,86,-33.90480104739201,151.26734286546707
204.0,2,1.0,Entire home/apt,4.67,Marrickville,9,-33.8987469,151.1762113
213.0,3,1.0,Entire home/apt,4.4,Marrickville,5,-33.8987469,151.1762113
388.0,3,1.0,Entire home/apt,4.89,Manly,27,-33.79927,151.28676
900.0,7,3.0,Entire home/apt,4.95,Sydney,98,-33.86795925523844,151.20543235840074
286.0,4,1.0,Entire home/apt,4.89,Strathfield,18,-33.8672,151.0847
271.0,4,1.0,Entire home/apt,4.7,Strathfield,37,-33.86925,151.08461
306.0,6,2.0,Entire home/apt,4.86,Strathfield,66,-33.86756,151.08417
326.0,6,2.0,Entire home/apt,4.95,Strathfield,19,-33.86734,151.08458
326.0,6,2.0,Entire home/apt,4.86,Strathfield,29,-33.86891,151.08598
1095.6,10,5.0,Entire home/apt,5.0,Manly,1,-33.79209905672192,151.2629975835124
77.33,5,3.0,Entire home/apt,4.8,Randwick,5,-33.92104,151.23963
423.0,5,2.0,Entire home/apt,4.68,Hornsby,28,-33.77086000530872,151.07618905595655
274.0,3,1.0,Entire home/apt,4.62,Waverley,39,-33.895364081163684,151.26821931370975
691.0,10,5.0,Entire home/apt,5.0,Sutherland Shire,45,-34.08169,151.15875
170.86,6,2.0,Entire home/apt,5.0,Randwick,1,-33.9331,151.25595
399.5,4,1.0,Entire home/apt,5.0,Auburn,4,-33.847174004150006,151.07284635886077
309.0,2,1.0,Entire home/apt,4.73,Sydney,37,-33.88594,151.20832
287.33,3,1.0,Entire home/apt,4.86,Warringah,29,-33.75599058059737,151.28221404722032
236.0,4,2.0,Entire home/apt,4.89,The Hills Shire,115,-33.7586084,151.0028835
400.0,2,1.0,Entire home/apt,4.79,Pittwater,53,-33.6962377,151.2845777
432.97,8,4.0,Entire home/apt,4.53,Sydney,47,-33.89259,151.18234
372.78,4,2.0,Entire home/apt,4.75,Waverley,12,-33.88796,151.2691
228.4,4,1.0,Entire home/apt,4.7,Randwick,20,-33.94326,151.2612
423.33,5,2.0,Entire home/apt,4.69,Sydney,26,-33.8644446,151.2076491
478.0,4,2.0,Entire home/apt,4.86,Sydney,22,-33.8644446,151.2076491
191.95,2,1.0,Entire home/apt,4.92,Waverley,62,-33.87551,151.27238
439.0,6,2.0,Entire home/apt,4.81,The Hills Shire,26,-33.399936207667324,150.97977552562952
169.5,2,1.0,Entire home/apt,4.59,Sydney,79,-33.8931614,151.204803
319.0,4,2.0,Entire home/apt,4.33,Hornsby,18,-33.68588146176873,151.10964849302198
570.6,4,3.0,Entire home/apt,5.0,North Sydney,3,-33.82803967974412,151.22595225942976
205.67,4,2.0,Entire home/apt,4.77,Rockdale,44,-33.93358246156794,151.14509548557885
241.5,2,1.0,Entire home/apt,3.69,Sydney,13,-33.87298,151.19704
188.79,6,1.0,Entire home/apt,3.5,Sydney,6,-33.8690146,151.2043704
140.75,2,1.0,Entire home/apt,4.77,Willoughby,111,-33.81321089123151,151.2002736571702
176.5,2,1.0,Entire home/apt,4.9,Leichhardt,110,-33.87726144900392,151.1755026278627
250.19,6,3.0,Entire home/apt,4.62,Woollahra,13,-33.87983734516133,151.22993875371216
297.0,2,1.0,Entire home/apt,4.94,Manly,117,-33.7914,151.2872
483.33,5,3.0,Entire home/apt,4.95,Mosman,56,-33.82621953690578,151.24938996137692
38.78,5,1.0,Entire home/apt,4.0,Warringah,1,-33.72130884356262,151.29822982768084
234.0,3,2.0,Entire home/apt,4.45,Ku-Ring-Gai,69,-33.7215853,151.1385446
292.9,7,3.0,Entire home/apt,4.67,Blacktown,70,-33.71865391099174,150.9256731698196
582.5,5,3.0,Entire home/apt,4.61,Sydney,71,-33.8610827,151.2040105
440.67,4,2.0,Entire home/apt,4.53,Manly,15,-33.8000293,151.2861624
506.67,5,3.0,Entire home/apt,4.98,Manly,62,-33.7926597,151.2847405
309.0,5,2.0,Entire home/apt,4.94,The Hills Shire,32,-33.7476769,150.9832175
608.0,4,2.0,Entire home/apt,4.77,Sydney,53,-33.87907,151.20519
156.5,4,2.0,Entire home/apt,2.0,Botany Bay,1,-33.9294756,151.1871482
699.0,6,4.0,Entire home/apt,4.93,North Sydney,56,-33.83667,151.20231
551.0,4,2.0,Entire home/apt,4.72,Sydney,46,-33.87907,151.20519
399.67,3,2.0,Entire home/apt,4.98,Mosman,56,-33.82814,151.2524
137.0,2,1.0,Private room,5.0,Waverley,3,-33.8929101182197,151.26248361746357
571.5,4,2.0,Entire home/apt,4.93,Hornsby,27,-33.515265699663445,151.17700344439982
740.0,6,3.0,Entire home/apt,4.8,Botany Bay,5,-33.9494498,151.22962
708.0,6,3.0,Entire home/apt,4.93,Botany Bay,29,-33.9486,151.22898
441.5,2,1.0,Entire home/apt,5.0,Pittwater,18,-33.65144074011074,151.30716608203434
297.5,5,2.0,Entire home/apt,4.73,Camden,22,-34.009565331281365,150.74586802439367
243.0,6,3.0,Entire home/apt,4.92,Auburn,36,-33.84890368845789,151.07486726983646
667.75,6,3.0,Entire home/apt,4.87,Sydney,71,-33.86818,151.2052
292.5,6,2.0,Entire home/apt,4.78,Sydney,58,-33.8608572,151.2031712
1095.75,10,3.0,Entire home/apt,5.0,Randwick,32,-33.92889937320575,151.25745680454193
147.21,3,1.0,Entire home/apt,4.96,Botany Bay,299,-33.9355154,151.1971537
894.5,10,5.0,Entire home/apt,4.85,Rockdale,47,-33.956299,151.131241
573.44,4,2.0,Entire home/apt,5.0,Sutherland Shire,28,-34.08429227358761,151.1516680693115
513.6,8,4.0,Entire home/apt,5.0,Warringah,1,-33.7236,151.29529
379.0,4,2.0,Entire home/apt,4.86,Waverley,22,-33.8927643,151.2702464
1609.2,8,4.0,Entire home/apt,5.0,Warringah,5,-33.76981229835088,151.27706329206544
470.0,6,2.0,Entire home/apt,4.79,Sydney,101,-33.8608572,151.2031712
450.0,3,1.0,Entire home/apt,4.71,Sydney,42,-33.8685,151.20691
166.0,1,1.0,Private room,4.8,Sydney,5,-33.87536395397715,151.22213951496428
322.0,4,2.0,Entire home/apt,5.0,Ku-Ring-Gai,72,-33.70415745368414,151.16548699937067
325.4,4,2.0,Entire home/apt,5.0,Marrickville,2,-33.90562,151.17915
172.0,2,1.0,Entire home/apt,4.58,Liverpool,50,-33.9109965,150.8793138
71.71,4,1.0,Entire home/apt,5.0,Sydney,6,-33.889235921337374,151.19586072326192
346.7,2,1.0,Entire home/apt,4.2,Sydney,10,-33.8786739,151.1957574
519.33,4,2.0,Entire home/apt,4.75,Pittwater,12,-33.6249983,151.3353898
332.0,4,2.0,Entire home/apt,4.32,Marrickville,34,-33.91598760764232,151.15074612492907
1630.06,9,4.0,Entire home/apt,4.97,Woollahra,31,-33.86970299601882,151.23760668068883
309.8,5,2.0,Entire home/apt,5.0,Ryde,6,-33.78803,151.08302
1214.5,6,3.0,Entire home/apt,4.8,Lane Cove,5,-33.80685,151.16306
578.33,2,1.0,Entire home/apt,4.31,Waverley,13,-33.8862335,151.2821815
223.5,3,1.0,Entire home/apt,4.74,Sydney,54,-33.86341091679105,151.20731177097892
288.0,4,2.0,Entire home/apt,4.83,North Sydney,58,-33.8397343,151.2060424
443.0,5,1.0,Entire home/apt,4.85,Waverley,81,-33.89451,151.27302
255.0,2,1.0,Entire home/apt,4.69,Sydney,16,-33.89058,151.20616
181.0,3,2.0,Private room,4.52,Marrickville,100,-33.91727782512067,151.17356777760892
1093.0,13,5.0,Entire home/apt,4.91,Sydney,125,-33.8561466,151.2074439
176.69,5,2.0,Entire home/apt,4.0,Waverley,1,-33.88589652073841,151.27936279481685
404.14,4,2.0,Entire home/apt,4.86,Waverley,7,-33.9016364,151.2604723
206.18,8,4.0,Entire home/apt,5.0,Ku-Ring-Gai,1,-33.71236,151.11878
352.5,2,1.0,Entire home/apt,4.81,Sydney,53,-33.8714114976293,151.2227452312447
237.5,6,3.0,Entire home/apt,4.77,Blacktown,100,-33.765983050677974,150.910971843775
445.5,6,3.0,Entire home/apt,4.81,Ryde,68,-33.77739341257858,151.13209100692768
362.5,8,4.0,Entire home/apt,4.86,Penrith,74,-33.7478758,150.6755799
72.19,4,2.0,Entire home/apt,4.75,Sydney,8,-33.8848234,151.1958724
1769.0,8,4.0,Entire home/apt,5.0,Randwick,3,-33.910164,151.2626148
384.0,3,1.0,Entire home/apt,4.91,Canada Bay,98,-33.82811925590853,151.08768549968616
61.31,4,2.0,Entire home/apt,5.0,Rockdale,3,-33.948436,151.1395459
140.18,4,2.0,Entire home/apt,4.5,Manly,2,-33.79391012918186,151.27032419792332
384.5,2,1.0,Entire home/apt,4.98,Sydney,96,-33.8887771,151.1985434
456.6,4,2.0,Entire home/apt,4.67,Waverley,3,-33.88777,151.2704
799.0,5,3.0,Entire home/apt,5.0,Leichhardt,2,-33.86110750507523,151.18331116429715
267.18,4,2.0,Entire home/apt,4.87,Sydney,54,-33.8819614,151.1834042
627.65,6,3.0,Entire home/apt,5.0,Hornsby,40,-33.53919,151.241
514.48,9,5.0,Entire home/apt,4.57,Ku-Ring-Gai,68,-33.7312114,151.1184519
342.0,6,2.0,Entire home/apt,4.83,Sydney,63,-33.8608572,151.2031712
243.33,8,4.0,Entire home/apt,4.51,Liverpool,51,-33.8877854,150.8494649
626.75,4,4.0,Entire home/apt,5.0,Rockdale,3,-33.94415039528507,151.13957436827627
1503.0,6,3.0,Entire home/apt,4.8,Pittwater,5,-33.67220976591637,151.31673671559696
101.63,4,2.0,Entire home/apt,5.0,Sydney,1,-33.87012074091558,151.22256439179182
875.0,8,4.0,Entire home/apt,4.85,The Hills Shire,54,-33.74404074605967,150.9584059329088
543.5,4,2.0,Entire home/apt,4.81,Waverley,26,-33.8912542,151.2464646
424.05,6,4.0,Entire home/apt,5.0,Marrickville,2,-33.905333566850345,151.1585823106104
422.4,5,3.0,Entire home/apt,5.0,Sydney,3,-33.9058601,151.2036924
453.0,4,2.0,Entire home/apt,4.84,Warringah,58,-33.77953811959498,151.2823837339234
350.0,4,2.0,Entire home/apt,4.61,Sydney,23,-33.88062,151.18399
529.43,6,2.0,Entire home/apt,4.07,North Sydney,42,-33.847996,151.2145751
268.5,2,1.0,Entire home/apt,5.0,Sutherland Shire,26,-34.0593663232276,151.15355117301633
169.01,5,2.0,Entire home/apt,4.93,Canterbury,105,-33.91008666793926,151.1324011681922
363.0,4,1.0,Entire home/apt,4.62,Warringah,29,-33.76195,151.26546
384.73,4,2.0,Entire home/apt,4.86,Pittwater,7,-33.62072247458031,151.3372243725513
282.0,2,1.0,Entire home/apt,4.5,Waverley,24,-33.8921,151.25204
884.5,6,3.0,Entire home/apt,4.75,Botany Bay,4,-33.936619952064326,151.1976679778088
382.3,8,3.0,Entire home/apt,4.89,Willoughby,18,-33.80165,151.1817538
291.0,4,2.0,Entire home/apt,4.63,Sydney,40,-33.87513668317311,151.21646186131304
1238.8,10,5.0,Entire home/apt,4.81,Auburn,102,-33.8490217,151.0744048
1244.0,6,3.0,Entire home/apt,4.5,Pittwater,2,-33.63524,151.30912
507.5,4,2.0,Entire home/apt,4.82,Willoughby,34,-33.79359412162673,151.19638066738844
98.54,6,1.0,Entire home/apt,4.5,Randwick,2,-33.952461671383006,151.24862318073784
235.0,2,1.0,Entire home/apt,4.95,Sydney,64,-33.88791,151.1773
415.96,4,2.0,Entire home/apt,4.98,Randwick,83,-33.91931,151.25336
354.0,6,3.0,Entire home/apt,4.84,Randwick,181,-33.92275,151.25113
288.25,4,2.0,Entire home/apt,5.0,Waverley,5,-33.8831338,151.2700217
369.33,4,2.0,Entire home/apt,4.73,Waverley,22,-33.8938695,151.2696205
307.33,6,4.0,Entire home/apt,5.0,Sutherland Shire,2,-34.048365213154675,151.15275602108508
441.5,8,4.0,Entire home/apt,4.9,Penrith,39,-33.7550511,150.7530075
506.0,4,2.0,Entire home/apt,4.88,Pittwater,16,-33.65222001541414,151.31802777310529
375.5,2,1.0,Entire home/apt,4.85,Manly,48,-33.8001305,151.2863856
154.35,2,1.0,Entire home/apt,5.0,Canterbury,16,-33.91899182603886,151.13134543044896
562.0,5,2.0,Entire home/apt,4.85,Sydney,66,-33.876383,151.2216367
639.5,8,4.0,Entire home/apt,4.58,Botany Bay,57,-33.92316,151.18921
288.0,4,2.0,Entire home/apt,4.76,North Sydney,83,-33.84719,151.2178
375.75,4,1.0,Entire home/apt,4.91,Mosman,35,-33.82402,151.24276
169.55,4,2.0,Entire home/apt,4.25,Rockdale,20,-33.9474845,151.1364859
251.0,4,2.0,Entire home/apt,4.39,Rockdale,23,-33.94674,151.1374
268.18,4,1.0,Entire home/apt,4.72,Botany Bay,140,-33.92085,151.1860675
260.0,6,2.0,Entire home/apt,4.63,Sydney,19,-33.90869767117475,151.20675235308474
595.0,6,2.0,Entire home/apt,4.68,Mosman,22,-33.82398,151.2427814
307.2,4,2.0,Entire home/apt,4.92,Warringah,160,-33.7405303,151.2904267
286.0,2,1.0,Entire home/apt,4.89,Randwick,111,-33.90609106669041,151.23518636162532
962.2,9,4.0,Entire home/apt,4.8,Warringah,5,-33.78033286220449,151.28144396855535
1190.14,8,4.0,Entire home/apt,5.0,Warringah,5,-33.76867,151.24985
410.83,4,1.0,Entire home/apt,4.98,Sydney,128,-33.87628,151.21249
570.67,6,3.0,Entire home/apt,4.71,Sydney,14,-33.8792742,151.1882301
192.0,4,2.0,Private room,4.72,Marrickville,46,-33.91571,151.17268
249.0,6,2.0,Entire home/apt,4.71,Rockdale,98,-33.941308980319064,151.1468379622448
599.2,2,1.0,Entire home/apt,5.0,Manly,26,-33.7996324,151.2896079
371.0,2,1.0,Entire home/apt,4.92,North Sydney,93,-33.847354982824555,151.2054025023453
856.0,4,2.0,Entire home/apt,4.67,Lane Cove,6,-33.82606,151.19163
309.0,4,2.0,Entire home/apt,4.65,North Sydney,37,-33.8240062,151.1987245
524.94,4,2.0,Entire home/apt,4.93,Sydney,73,-33.86803205760936,151.20652601311207
183.29,2,1.0,Entire home/apt,4.85,Waverley,67,-33.89473987870201,151.2736406460327
356.5,4,1.0,Entire home/apt,4.95,Sydney,60,-33.87752,151.2136
1001.4,8,4.0,Entire home/apt,5.0,Warringah,9,-33.77376024168812,151.26295878042603
697.9,8,3.0,Entire home/apt,4.97,Pittwater,58,-33.599423,151.3188774
435.93,5,3.0,Entire home/apt,4.25,Ryde,4,-33.7787361,151.1215144
305.0,3,1.0,Entire home/apt,4.7,Sydney,84,-33.8787453489189,151.20694082793733
92.19,1,1.0,Private room,4.67,Sydney,9,-33.890088441871065,151.19461651068573
566.02,10,4.0,Entire home/apt,4.52,Ryde,105,-33.83006,151.12616
220.0,5,1.0,Entire home/apt,4.84,Rockdale,63,-33.92956,151.15412
326.0,6,2.0,Entire home/apt,4.33,North Sydney,3,-33.8407783555899,151.21936775222412
240.0,2,1.0,Entire home/apt,4.84,Waverley,19,-33.8883843,151.2664363
185.5,3,1.0,Entire home/apt,4.61,The Hills Shire,69,-33.76282,151.04453
273.5,6,2.0,Entire home/apt,4.52,Botany Bay,64,-33.92215,151.18581
269.5,2,1.0,Entire home/apt,4.0,Sydney,2,-33.88732,151.19926
406.0,5,2.0,Entire home/apt,4.64,Burwood,33,-33.87725965100134,151.10099118542206
313.94,5,2.0,Entire home/apt,4.77,Bankstown,114,-33.912152850732795,151.03651587949057
593.0,4,2.0,Entire home/apt,4.85,Manly,59,-33.80327073203289,151.28767744479222
410.0,8,2.0,Entire home/apt,4.77,Sydney,43,-33.876724,151.197723
446.0,2,1.0,Entire home/apt,4.99,Sutherland Shire,93,-34.08857993258426,151.15610447950434
227.0,2,1.0,Entire home/apt,4.73,Warringah,11,-33.77211298360988,151.28050660173915
