student_id,gender,math,read,science,book,escs
3619323,male,580.4,466.5,594.0,201-500,1.0
3619325,female,535.0,591.7,577.6,more than 500,0.8
3619327,female,509.1,443.9,540.5,26-100,0.3
3619329,female,417.1,507.4,380.7,26-100,0.8
3619330,female,340.5,357.9,394.0,26-100,0.3
3619331,male,587.3,598.5,562.9,201-500,-0.1
3619332,female,458.8,449.3,474.9,101-200,-1.2
3619333,female,382.5,341.5,329.6,0-10,-0.9
3619335,female,523.1,512.6,480.8,101-200,0.7
3619336,male,604.4,554.6,645.6,201-500,0.9
3619337,female,370.6,459.4,355.6,more than 500,-1.3
3619343,male,609.3,583.7,523.5,11-25,-0.0
3619345,male,414.0,477.6,478.0,101-200,0.6
3619347,female,323.6,311.2,327.2,101-200,1.3
3619348,female,460.4,482.3,516.8,201-500,1.2
3619350,male,581.1,588.7,554.1,101-200,0.6
3619351,male,412.0,517.9,397.7,101-200,-0.2
3619352,male,520.9,448.6,585.4,201-500,0.1
3619354,female,451.3,478.5,525.8,201-500,1.4
3619355,male,612.8,604.3,629.6,more than 500,1.4
3619356,male,419.1,465.0,423.7,101-200,0.2
3619357,female,575.1,514.6,551.1,201-500,0.8
3619358,male,467.5,498.8,424.6,201-500,0.5
3619364,male,337.6,384.7,519.9,26-100,-0.8
3619365,male,586.4,550.2,594.6,11-25,-1.2
3619366,male,576.8,515.5,525.3,more than 500,1.1
3619367,female,351.1,382.7,393.3,26-100,0.2
3619368,male,582.8,495.5,563.6,101-200,-0.8
3619369,male,434.1,480.0,408.8,101-200,1.1
3619370,male,602.3,637.3,580.8,201-500,1.1
3619372,male,570.0,549.9,656.3,201-500,0.8
3619373,female,447.0,429.6,497.0,101-200,-0.2
3619376,male,339.0,414.4,353.8,26-100,-0.7
3619379,female,466.4,567.7,490.7,101-200,1.0
3619380,female,464.6,522.3,437.7,201-500,0.8
3619381,female,541.5,666.9,589.5,more than 500,1.2
3619382,female,447.4,484.3,430.2,201-500,1.0
3619384,female,344.8,212.7,230.6,11-25,-1.7
3619385,female,437.0,469.7,467.4,101-200,-0.2
3619386,male,327.8,308.9,327.6,101-200,1.4
3619387,female,473.6,468.1,431.9,201-500,-0.8
3619388,female,473.3,496.4,529.1,26-100,0.8
3619390,female,519.5,525.8,562.6,0-10,0.2
3619391,male,442.8,395.7,405.8,0-10,-0.1
3619392,female,493.6,560.8,542.6,11-25,-1.2
3619395,female,477.9,523.8,564.5,more than 500,1.6
3619396,female,428.6,407.3,406.0,101-200,0.9
3619397,male,501.9,565.8,502.8,26-100,-0.7
3619398,male,231.7,315.1,353.6,201-500,-0.2
3619399,female,453.8,431.0,446.9,more than 500,1.1
3619401,female,671.3,592.3,597.4,more than 500,1.1
3619402,male,405.5,480.5,432.6,201-500,0.8
3619404,female,536.3,522.7,549.5,26-100,1.2
3619405,female,425.0,506.7,528.7,101-200,0.7
3619407,female,440.4,465.6,414.8,201-500,1.1
3619411,male,502.9,455.0,553.9,201-500,0.9
3619412,male,387.0,438.6,360.7,11-25,0.7
3619413,male,526.4,575.5,555.4,101-200,-0.1
3619414,female,534.1,519.5,616.8,201-500,1.9
3619416,female,361.2,435.2,430.2,26-100,-1.6
3619417,female,485.5,582.3,512.3,201-500,0.5
3619418,female,574.6,705.1,664.1,201-500,0.6
3619419,male,698.0,624.7,642.9,more than 500,1.5
3619420,female,454.7,587.0,486.9,201-500,0.9
3619423,male,598.3,669.4,595.9,26-100,0.9
3619425,male,434.9,465.4,452.8,26-100,0.8
3619427,female,480.4,392.2,438.2,101-200,0.8
3619428,male,431.5,477.5,530.6,11-25,0.4
3619430,male,497.8,464.6,543.7,101-200,1.1
3619432,male,432.6,396.0,429.0,26-100,0.0
3619435,female,583.9,537.0,462.3,101-200,-0.9
3619437,female,516.4,485.5,533.3,101-200,0.8
3619438,male,483.9,527.9,560.8,26-100,0.5
3619442,female,479.4,404.8,580.4,201-500,-0.4
3619445,female,648.8,799.8,610.6,more than 500,1.4
3619449,female,529.0,549.9,591.4,101-200,-0.1
3619450,female,376.8,501.0,452.0,26-100,-0.1
3619453,female,576.2,566.9,613.3,more than 500,1.5
3619455,female,438.2,400.3,422.4,26-100,-2.2
3619457,female,310.9,365.6,311.0,26-100,0.8
3619458,female,516.3,632.1,548.3,101-200,1.3
3619462,male,618.8,554.3,593.9,101-200,0.6
3619463,male,543.4,567.5,585.6,more than 500,1.0
3619465,male,438.2,420.3,476.8,101-200,0.8
3619467,male,415.0,258.2,296.5,101-200,-0.8
3619468,female,511.6,505.5,556.6,11-25,0.7
3619469,male,432.1,423.4,398.3,26-100,-0.2
3619471,male,502.4,464.1,546.7,11-25,0.5
3619473,male,465.9,411.8,499.3,101-200,-0.5
3619476,male,577.8,592.4,565.6,26-100,-0.4
3619477,male,418.4,373.8,384.5,26-100,-0.0
3619479,male,622.3,629.6,661.3,101-200,0.7
3619480,female,525.7,487.5,579.3,11-25,-1.7
3619481,female,479.0,519.0,553.2,101-200,-0.6
3619484,male,572.4,523.6,619.9,101-200,0.5
3619485,male,473.2,512.1,564.5,11-25,-1.2
3619488,male,487.0,432.2,398.0,101-200,-1.0
3619489,male,504.7,554.0,533.3,101-200,-0.6
3619491,female,403.1,468.8,488.1,201-500,1.0
3619492,male,399.8,439.7,484.1,101-200,1.0
3619493,male,568.1,552.7,601.5,201-500,1.2
3619496,male,494.7,515.9,391.3,201-500,1.0
3619497,female,549.7,651.2,570.3,101-200,-0.0
3619499,male,474.6,588.6,575.7,201-500,0.8
3619500,male,511.9,377.1,456.7,26-100,0.4
3619503,male,486.0,480.0,493.4,26-100,-1.0
3619504,male,542.3,581.3,599.2,more than 500,0.3
3619505,male,356.1,370.6,329.8,26-100,0.5
3619507,female,559.5,536.0,606.9,101-200,-0.2
3619508,female,514.9,592.7,545.0,more than 500,1.4
3619511,female,434.3,503.4,504.0,more than 500,1.5
3619512,male,457.1,441.2,479.2,101-200,1.0
3619514,female,414.8,464.4,409.8,201-500,1.0
3619515,female,495.6,496.0,525.9,101-200,0.3
3619516,female,528.2,489.6,584.6,101-200,0.6
3619518,female,546.7,558.6,575.4,201-500,0.9
3619519,male,311.0,285.3,355.5,26-100,-2.1
3619520,male,677.4,661.6,749.8,101-200,1.3
3619521,female,387.9,452.2,430.6,11-25,-1.1
3619526,male,499.5,525.3,615.8,101-200,0.2
3619532,female,561.9,637.0,577.0,101-200,0.4
3619534,female,406.8,454.2,377.7,101-200,0.8
3619536,male,502.3,475.5,470.9,11-25,-0.4
3619537,female,592.3,566.6,587.5,more than 500,1.4
3619538,male,484.0,398.8,448.4,26-100,-1.6
3619539,male,413.0,368.0,393.8,26-100,0.3
3619544,female,343.9,418.1,398.6,11-25,0.1
3619547,male,420.6,427.7,473.3,101-200,0.2
3619549,male,378.3,349.8,388.3,101-200,1.3
3619551,female,332.9,416.8,428.1,11-25,0.7
3619552,male,370.6,361.4,272.7,0-10,-2.4
3619554,female,531.2,591.2,609.6,11-25,0.4
3619555,female,460.4,493.8,465.4,11-25,-0.7
3619558,male,379.8,315.9,455.2,101-200,-0.3
3619559,male,561.6,592.7,592.9,101-200,-0.1
3619560,female,408.3,409.8,367.5,26-100,-0.3
3619561,male,567.9,647.7,589.2,201-500,-1.5
3619562,female,369.7,420.0,416.9,26-100,-1.0
3619563,female,376.2,321.1,417.6,26-100,-1.5
3619565,female,380.7,293.0,421.3,11-25,-1.4
3619566,male,518.4,542.6,624.2,201-500,0.6
3619567,female,315.2,420.4,367.4,26-100,-0.0
3619568,male,526.0,507.2,555.3,101-200,0.7
3619571,male,566.1,646.6,577.6,more than 500,-0.4
3619574,female,470.5,485.7,451.7,101-200,0.2
3619578,female,585.9,492.5,507.5,201-500,0.8
3619579,male,581.4,516.0,587.2,101-200,1.0
3619580,male,436.0,511.3,472.7,26-100,0.3
3619581,female,542.1,541.2,575.3,201-500,0.9
3619583,female,593.1,641.8,635.2,201-500,1.2
3619585,female,345.8,303.4,345.6,101-200,-0.5
3619587,female,439.2,496.4,500.7,26-100,-0.1
3619589,male,385.0,273.4,335.4,0-10,0.3
3619590,male,294.1,353.2,295.7,0-10,-1.1
3619591,female,444.1,471.1,355.9,201-500,0.5
3619592,female,563.0,636.0,578.6,more than 500,-0.3
3619593,male,307.4,244.2,262.5,0-10,-0.1
3619594,female,631.4,752.5,643.4,more than 500,1.0
3619596,male,541.9,536.9,613.9,201-500,1.2
3619598,male,479.2,377.8,385.3,101-200,0.9
3619599,male,351.0,357.7,356.9,26-100,0.2
3619601,male,668.7,648.1,691.1,101-200,1.8
3619602,female,507.7,538.4,629.0,101-200,1.1
3619603,male,392.6,503.9,453.3,26-100,-1.0
3619604,female,307.0,187.0,242.3,11-25,-1.3
3619606,male,388.3,486.5,442.5,0-10,-0.5
3619608,female,521.2,537.4,589.8,11-25,-0.8
3619609,female,405.0,497.3,384.7,201-500,0.4
3619611,female,416.8,399.3,536.9,101-200,1.3
3619613,male,661.9,738.2,760.4,201-500,1.0
3619617,female,418.8,348.9,375.3,26-100,0.3
3619618,male,391.6,427.2,440.0,26-100,-0.1
3619619,female,452.6,350.2,506.0,201-500,0.4
3619620,female,411.4,421.3,451.0,11-25,0.0
3619621,female,424.5,452.7,432.6,201-500,-0.6
3619624,female,511.2,496.5,507.5,101-200,0.7
3619627,male,211.2,172.6,276.0,11-25,0.8
3619629,female,567.6,549.7,577.0,201-500,1.0
3619630,male,293.1,365.8,420.3,0-10,0.3
3619631,female,332.8,341.3,214.3,201-500,-0.2
3619632,female,563.7,522.5,648.7,26-100,0.9
3619635,male,464.1,496.6,514.1,201-500,0.1
3619636,female,431.1,442.9,503.6,26-100,-0.3
3619637,female,437.4,430.7,468.4,201-500,-0.7
3619638,male,590.0,595.9,612.1,101-200,-0.8
3619639,male,405.8,466.0,454.4,101-200,0.2
3619644,female,685.5,616.0,576.9,more than 500,1.5
3619645,female,365.8,482.4,432.8,11-25,-1.0
3619648,male,480.4,550.6,560.3,201-500,0.9
3619649,male,502.2,446.9,507.3,26-100,0.0
3619650,female,374.3,503.9,413.4,more than 500,-0.2
3619651,male,280.9,194.1,300.7,201-500,0.4
3619652,female,531.7,502.8,557.5,201-500,1.3
3619654,female,301.7,297.9,401.6,26-100,-0.2
3619656,male,611.7,574.7,659.6,201-500,1.3
3619659,male,327.5,279.6,405.3,101-200,-0.4
3619660,female,350.9,318.9,372.8,26-100,-1.2
3619663,female,419.0,437.1,466.6,201-500,1.2
3619664,female,515.0,464.4,554.5,101-200,0.7
3619665,male,587.5,662.4,547.3,101-200,1.5
3619666,male,486.3,470.5,513.6,101-200,1.4
3619668,male,413.5,509.5,486.6,101-200,0.9
3619669,female,550.3,478.8,548.4,101-200,0.8
3619671,female,483.3,614.7,487.6,more than 500,-0.7
3619673,male,395.7,351.8,376.2,101-200,0.3
3619674,female,597.3,627.8,686.3,101-200,0.8
3619677,female,325.7,501.8,360.1,201-500,-0.5
3619678,female,524.9,578.3,624.8,201-500,1.6
3619680,female,546.5,576.5,619.0,201-500,-0.6
3619681,female,346.5,343.8,343.9,more than 500,1.1
3619682,male,574.6,616.5,615.6,201-500,1.2
3619683,female,516.8,571.3,576.0,101-200,0.9
3619684,female,617.3,653.4,696.2,more than 500,1.3
3619687,male,375.2,394.1,346.4,101-200,0.7
3619688,male,456.0,487.2,598.2,201-500,1.0
3619690,male,464.7,502.4,585.7,101-200,0.6
3619691,female,527.9,552.8,641.0,101-200,-0.5
3619692,male,487.2,554.5,577.2,11-25,-0.7
3619696,male,522.4,650.8,590.9,201-500,1.5
3619698,female,536.0,592.8,485.9,101-200,0.9
3619700,male,588.7,619.6,559.6,101-200,0.6
3619701,female,425.7,456.3,450.1,101-200,-0.3
3619702,male,497.6,421.5,447.8,11-25,-1.8
3619703,male,390.3,394.8,456.2,11-25,0.2
3619704,male,403.9,544.3,502.8,26-100,-1.8
3619705,male,478.4,490.9,485.2,11-25,-1.0
3619706,male,453.1,391.3,463.5,26-100,-0.3
3619707,male,525.4,451.5,476.1,26-100,1.3
3619708,female,728.2,660.6,687.8,101-200,1.5
3619715,male,446.2,360.6,374.1,26-100,0.6
3619717,male,447.4,401.4,388.6,11-25,0.1
3619719,male,353.6,312.1,327.1,11-25,0.5
3619721,male,428.5,512.2,415.7,101-200,-0.2
3619723,male,580.6,574.0,630.1,201-500,1.5
3619724,female,468.9,484.6,495.3,101-200,-0.4
3619725,female,589.7,601.6,504.3,201-500,1.1
3619728,male,640.8,624.0,681.5,201-500,1.3
3619730,male,606.5,611.4,670.4,201-500,0.7
3619731,male,328.4,220.7,319.1,0-10,-0.2
3619733,male,662.8,627.7,633.9,201-500,1.3
3619735,male,529.0,527.0,499.5,101-200,-0.9
3619737,female,574.8,632.4,607.2,101-200,1.0
3619738,male,262.9,345.1,372.9,11-25,0.8
3619739,male,666.5,602.1,688.9,201-500,1.2
3619741,female,462.2,447.5,479.8,101-200,-0.1
3619743,male,332.1,341.8,361.1,26-100,-1.4
3619744,female,334.6,427.5,338.7,11-25,-1.3
3619746,male,448.5,429.9,521.9,26-100,-0.4
3619748,male,601.7,548.8,603.2,201-500,0.8
3619750,female,512.7,463.3,625.1,26-100,0.0
3619751,female,428.9,480.2,368.5,more than 500,0.6
3619753,female,312.7,426.7,315.8,26-100,0.1
3619754,female,402.5,391.2,422.2,101-200,-0.4
3619755,male,399.9,375.1,547.9,0-10,-1.3
3619756,female,584.9,624.4,556.8,11-25,-0.5
3619757,male,509.7,547.5,541.6,0-10,-0.5
3619758,female,351.6,315.1,319.6,201-500,0.2
3619760,female,458.0,524.0,503.2,26-100,-0.6
3619763,female,411.0,532.6,449.8,more than 500,-1.8
3619764,female,378.8,459.7,410.0,101-200,-1.1
3619765,female,500.1,536.2,533.2,101-200,-0.4
3619766,male,468.0,422.0,562.9,201-500,0.9
3619769,female,485.6,527.3,430.4,more than 500,0.1
3619770,female,466.7,412.8,362.4,more than 500,0.9
3619773,female,550.4,607.4,631.2,201-500,1.1
3619776,male,352.6,383.0,332.8,101-200,-0.7
3619777,female,599.1,661.2,646.8,201-500,1.5
3619778,male,642.7,713.9,635.5,101-200,-0.0
3619779,male,505.2,535.2,554.8,101-200,0.8
3619781,male,614.2,647.2,640.4,more than 500,1.3
3619782,female,430.4,439.4,479.4,101-200,-0.4
3619784,male,428.7,542.5,448.0,26-100,0.7
3619785,male,458.9,478.3,535.5,101-200,1.0
3619788,male,300.5,287.8,337.0,0-10,0.3
3619789,male,402.1,436.0,445.9,101-200,-1.2
3619790,female,331.4,314.9,384.2,201-500,-0.4
3619792,female,561.6,571.2,555.2,101-200,0.5
3619793,male,704.4,636.8,578.6,201-500,1.2
3619794,male,466.5,432.5,463.8,more than 500,0.1
3619795,female,505.9,594.7,575.9,101-200,0.7
3619796,male,499.4,526.0,555.8,101-200,0.4
3619797,male,436.7,295.7,535.7,201-500,-0.7
3619798,female,546.8,673.9,544.9,more than 500,0.3
3619799,female,544.3,604.4,613.3,201-500,0.8
3619802,female,401.1,464.3,336.0,26-100,0.6
3619803,male,475.9,472.5,545.5,more than 500,1.3
3619804,female,490.9,474.9,559.4,101-200,1.0
3619805,male,467.9,520.4,551.9,201-500,1.3
3619806,female,472.2,473.3,494.6,0-10,1.4
3619807,female,503.2,541.7,495.1,101-200,1.0
3619808,male,459.7,544.5,522.2,201-500,0.7
3619809,female,350.6,434.9,466.3,101-200,-0.8
3619811,male,473.8,542.6,385.5,101-200,-0.1
3619812,female,506.6,553.5,480.3,11-25,0.3
3619814,female,441.3,499.6,391.1,101-200,0.5
3619815,male,606.5,602.7,613.1,101-200,0.3
3619817,male,695.3,701.0,790.0,more than 500,1.2
3619819,female,566.1,570.6,647.4,101-200,1.2
3619821,female,357.4,500.4,431.8,11-25,0.0
3619822,female,458.2,498.9,528.9,26-100,-0.9
3619824,male,376.8,345.6,339.8,11-25,0.1
3619827,male,555.2,578.8,580.7,26-100,0.0
3619828,female,574.2,530.0,648.4,101-200,0.5
3619830,female,581.3,659.0,644.4,101-200,0.5
3619831,female,347.8,393.9,337.5,101-200,1.1
3619832,female,444.2,421.2,349.8,101-200,-0.6
3619834,male,411.9,305.1,352.5,more than 500,0.7
3619835,female,461.1,527.3,499.7,26-100,0.3
3619838,male,493.6,422.1,531.1,more than 500,1.0
3619841,female,618.2,613.7,590.3,11-25,0.3
3619842,female,493.6,574.6,494.7,more than 500,0.3
3619843,male,321.5,280.6,406.1,more than 500,1.2
3619844,male,458.2,344.2,457.3,101-200,0.2
3619845,female,462.8,547.8,487.1,26-100,0.5
3619846,female,461.2,455.8,478.4,101-200,-0.6
3619849,male,330.7,286.2,448.4,101-200,0.1
3619850,male,451.5,382.5,401.4,11-25,0.2
3619851,male,597.4,507.9,571.6,201-500,0.4
3619853,male,486.5,461.7,611.1,101-200,1.0
3619854,male,547.9,564.6,599.9,more than 500,1.4
3619855,female,388.7,477.6,473.4,201-500,0.8
3619858,female,485.8,537.2,523.6,101-200,1.5
3619859,female,599.3,662.6,552.6,101-200,0.6
3619860,female,583.8,723.1,659.8,more than 500,-0.1
3619862,female,681.7,640.3,703.1,more than 500,1.0
3619863,female,610.9,624.5,715.1,11-25,0.7
3619865,female,491.2,561.5,441.2,101-200,-0.3
3619867,female,335.1,271.9,328.1,101-200,-1.5
3619871,male,369.6,480.1,445.1,101-200,-0.6
3619873,female,533.7,457.3,587.8,201-500,1.3
3619876,female,440.1,588.1,486.5,101-200,0.4
3619877,female,293.5,447.4,374.7,more than 500,0.6
3619878,female,455.4,507.0,379.0,101-200,0.0
3619879,male,471.5,512.3,501.3,26-100,0.4
3619880,male,685.1,633.4,678.9,201-500,0.7
3619881,female,550.5,556.2,534.2,101-200,-0.9
3619882,female,412.0,357.1,480.2,101-200,0.1
3619883,male,500.5,482.6,507.1,11-25,-0.5
3619886,male,451.2,469.9,470.9,26-100,-0.3
3619888,male,451.8,494.2,478.0,101-200,-0.6
3619889,female,361.2,471.2,412.1,201-500,-0.3
3619890,female,573.7,465.1,529.0,26-100,-0.1
3619892,female,508.3,601.3,562.3,101-200,-1.4
3619893,male,673.5,670.4,748.4,101-200,1.2
3619898,female,352.4,426.0,349.7,201-500,0.9
3619901,female,329.3,458.2,340.1,0-10,-0.1
3619902,female,514.4,505.1,573.0,201-500,1.1
3619903,male,565.4,519.5,673.6,101-200,0.9
3619904,female,506.3,392.1,507.2,26-100,-1.1
3619908,male,504.3,508.6,426.2,101-200,1.0
3619910,male,447.6,347.2,464.6,11-25,-0.2
3619912,male,604.2,593.0,588.2,101-200,0.4
3619914,female,438.9,391.1,476.2,201-500,1.0
3619917,male,384.4,312.6,446.1,26-100,0.4
3619919,male,558.8,662.3,619.0,201-500,0.9
3619920,female,282.6,251.8,257.2,26-100,-0.9
3619921,female,479.0,453.2,457.6,101-200,0.3
3619924,male,486.7,493.0,506.4,26-100,0.1
3619928,female,550.9,607.8,582.3,more than 500,-0.1
3619929,female,395.0,452.1,436.7,101-200,0.7
3619930,female,593.5,641.2,667.9,101-200,0.9
3619931,male,603.2,599.4,612.5,101-200,0.9
3619934,female,416.8,576.4,467.6,101-200,-1.0
3619937,female,534.3,532.6,576.2,101-200,0.8
3619938,female,435.0,442.8,441.1,201-500,0.6
3619941,female,739.3,698.7,744.6,more than 500,1.5
3619943,male,310.1,383.4,305.5,101-200,1.0
3619944,male,430.1,439.2,420.9,201-500,1.3
3619947,female,345.6,334.5,365.9,11-25,-0.1
3619952,female,455.0,436.3,434.0,11-25,-0.0
3619953,female,419.4,379.1,482.2,more than 500,1.4
3619954,male,631.9,596.6,661.4,201-500,0.9
3619956,female,556.7,647.2,668.3,101-200,0.8
3619957,male,592.0,615.6,684.0,201-500,-0.4
3619958,female,395.1,486.8,522.1,0-10,0.0
3619960,male,372.9,462.1,441.8,0-10,-1.5
3619961,male,544.4,487.8,534.4,26-100,0.9
3619962,male,556.0,559.5,625.8,more than 500,1.5
3619963,female,546.6,621.0,476.5,26-100,-0.7
3619965,male,440.0,356.7,482.0,26-100,0.1
3619966,male,340.9,315.9,359.0,11-25,0.3
3619967,male,372.9,379.4,379.2,101-200,1.0
3619968,male,484.6,387.1,516.6,26-100,-0.1
3619970,female,427.1,534.5,487.9,26-100,0.6
3619973,female,623.7,531.3,609.4,101-200,1.2
3619974,male,357.6,421.1,343.9,more than 500,0.5
3619977,male,427.8,501.7,576.0,11-25,-2.1
3619978,male,452.4,466.2,510.1,0-10,0.8
3619979,male,389.5,455.3,385.2,201-500,-0.9
3619983,male,460.4,400.1,478.4,101-200,0.8
3619984,male,511.0,512.9,597.3,11-25,-1.2
3619986,female,585.3,503.4,593.6,101-200,-0.3
3619987,male,806.6,688.5,795.0,101-200,1.2
3619988,female,570.5,502.3,564.5,201-500,-0.0
3619990,male,477.3,684.9,574.3,201-500,0.6
3619992,male,506.5,578.2,586.8,101-200,-0.4
3619994,female,577.8,626.3,623.7,101-200,1.2
3619995,female,680.3,671.7,728.4,201-500,1.2
3619997,male,587.2,416.0,537.2,more than 500,1.5
3620000,female,468.6,503.6,521.5,26-100,-0.7
3620001,male,437.4,387.9,413.5,101-200,1.2
3620002,male,621.9,594.9,707.1,more than 500,0.0
3620003,male,523.6,524.5,579.8,101-200,-0.1
3620004,male,506.0,422.4,435.3,0-10,1.1
3620007,male,607.4,633.9,556.9,101-200,1.0
3620008,female,655.7,613.3,607.1,201-500,0.4
3620009,male,503.2,521.8,608.5,201-500,0.3
3620010,female,454.1,565.8,523.5,11-25,-1.1
3620011,female,334.2,397.2,339.1,26-100,0.0
3620014,male,314.4,248.7,331.8,0-10,-2.2
3620015,female,447.3,461.5,486.2,more than 500,0.1
3620018,male,411.7,471.4,432.5,0-10,-0.4
3620020,female,368.5,418.8,338.8,101-200,-0.5
3620024,male,682.6,551.4,622.9,101-200,0.6
3620025,male,262.5,264.5,155.9,0-10,-1.2
3620026,male,586.3,525.1,608.8,101-200,0.4
3620028,male,411.6,468.2,373.4,more than 500,-0.5
3620029,male,635.3,633.5,696.8,101-200,0.4
3620030,male,529.6,618.8,521.4,201-500,1.4
3620031,male,454.0,460.5,440.1,201-500,1.5
3620032,female,370.3,323.3,417.9,11-25,0.1
3620033,female,528.0,590.8,570.1,101-200,0.6
3620034,female,479.3,351.5,472.5,more than 500,0.7
3620035,male,506.7,488.1,492.2,101-200,0.8
3620037,female,298.7,256.0,284.9,101-200,0.6
3620039,female,462.5,547.6,560.9,26-100,-0.3
3620041,male,573.9,522.1,622.0,101-200,0.7
3620043,female,416.8,464.9,473.7,101-200,-0.5
3620044,female,613.9,647.6,689.8,101-200,0.9
3620045,male,595.4,586.6,649.6,201-500,-0.1
3620047,female,522.1,453.8,520.9,201-500,1.0
3620048,female,634.9,622.7,689.4,201-500,1.0
3620050,male,510.4,445.1,566.0,101-200,-0.7
3620051,female,445.7,502.0,460.9,11-25,-0.9
3620053,male,408.8,381.5,390.4,26-100,-0.8
3620056,female,543.6,640.9,604.8,more than 500,1.4
3620058,female,510.1,414.5,524.4,101-200,-0.1
3620060,female,404.8,409.9,463.9,0-10,1.1
3620061,male,485.2,446.8,477.2,101-200,1.1
3620063,female,519.5,547.6,514.7,11-25,-0.6
3620066,female,572.1,521.9,501.6,201-500,1.2
3620068,female,394.6,434.3,536.0,11-25,-0.2
3620070,male,507.3,315.3,414.2,101-200,-0.2
3620071,female,440.4,500.9,540.8,101-200,1.0
3620072,female,342.5,379.4,398.1,11-25,-1.6
3620074,female,540.5,472.7,604.4,101-200,-0.8
3620078,male,497.9,426.8,474.4,101-200,1.4
3620079,female,563.3,620.0,443.8,201-500,-0.0
3620084,female,400.7,490.1,369.7,201-500,-0.1
3620085,male,502.2,429.7,486.6,101-200,-0.1
3620086,female,464.5,482.2,573.3,more than 500,0.2
3620087,female,455.7,413.5,523.0,26-100,-0.9
3620089,male,430.2,494.6,463.7,101-200,0.5
3620091,female,621.4,612.2,646.9,more than 500,1.3
3620092,male,272.8,360.8,295.7,26-100,-1.2
3620093,female,433.7,428.8,382.3,26-100,-0.2
3620094,male,501.6,511.9,584.6,26-100,-0.8
3620095,female,568.1,556.2,508.1,more than 500,1.3
3620098,female,418.5,443.0,323.1,0-10,0.5
3620100,female,409.6,489.2,409.4,101-200,0.8
3620101,male,657.5,546.2,694.4,more than 500,1.3
3620102,female,444.7,390.0,519.9,101-200,0.7
3620103,male,470.2,464.6,521.0,26-100,-0.2
3620106,male,452.1,495.7,516.9,101-200,0.9
3620107,male,568.3,529.3,566.2,101-200,-0.1
3620110,male,731.2,711.7,653.3,more than 500,1.6
3620111,male,571.3,562.5,543.3,101-200,0.8
3620113,male,496.4,512.6,490.3,more than 500,1.6
3620114,male,373.1,222.9,298.5,101-200,-0.3
3620117,male,479.3,450.5,514.3,101-200,-1.1
3620118,female,451.5,409.5,453.1,26-100,0.2
3620119,male,437.3,381.6,502.4,201-500,1.2
3620121,female,515.5,518.8,485.2,201-500,1.1
3620122,male,618.8,556.1,639.1,201-500,0.9
3620123,male,570.1,627.1,594.7,more than 500,0.8
3620125,male,433.3,515.3,537.1,26-100,0.3
3620126,male,432.0,349.7,350.4,201-500,1.7
3620127,male,377.3,361.9,393.3,101-200,-0.9
3620128,male,636.4,678.6,671.2,101-200,-0.5
3620130,male,339.4,335.2,364.1,101-200,-0.6
3620132,female,422.4,399.6,467.4,101-200,-1.1
